name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new york city,2015-11-26,59.9,41,50.1,59.9,38.7,49.5,41.4,72.4,0,0,0,,0,0,,5.9,92.8,1041.3,32.2,9.6,118.8,10.4,5,,2015-11-26T06:55:09,2015-11-26T16:31:06,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-27,64.4,50.2,56.8,64.4,50.2,56.8,46.6,70.2,0,0,0,,0,0,20.5,10.5,236.4,1030.8,32.3,9.1,118.3,10.3,5,,2015-11-27T06:56:15,2015-11-27T16:30:40,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-28,62.3,43.6,53.7,62.3,39,52.4,46.1,75.9,0.013,100,16.67,rain,0,0,,12.4,329.6,1021.5,94,9.9,44.1,3.8,2,,2015-11-28T06:57:20,2015-11-28T16:30:16,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72502594741,KTEB,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-29,47.1,37.5,41.4,44.6,29.5,35.4,28.1,60.9,0,0,0,,0,0,24.2,13.4,11,1024.4,69.7,9.9,64.1,5.5,3,,2015-11-29T06:58:24,2015-11-29T16:29:54,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-30,44.9,33.6,40.2,42.7,25,33.9,29.4,65,0,0,0,,0,0,20.8,16,34.9,1029.3,71,9.9,90.6,7.9,3,,2015-11-30T06:59:27,2015-11-30T16:29:35,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-01,51.7,44.1,47.4,51.7,38.6,43.9,43.3,85.8,0.343,100,87.5,rain,0,0,19.7,10.4,65.4,1021.7,100,5.8,12.4,1,0,,2015-12-01T07:00:29,2015-12-01T16:29:18,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-02,56.8,45.9,50.5,56.8,43.3,49.7,48.1,91.2,0.152,100,54.17,rain,0,0,20.8,8.4,35.4,1010,99.3,2.4,26.2,2.2,1,,2015-12-02T07:01:30,2015-12-02T16:29:03,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-03,54.4,44.4,48.9,54.4,39,44.9,34.2,57.3,0,0,0,,0,0,28.2,18.7,283.8,1012.2,69.2,9.9,102.5,8.8,4,,2015-12-03T07:02:30,2015-12-03T16:28:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-04,51.3,43,46.7,51.3,38.7,43.8,29.7,51.8,0,0,0,,0,0,48.3,9.2,305.2,1029.6,33.4,9.8,115.9,9.9,5,,2015-12-04T07:03:29,2015-12-04T16:28:40,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-05,51.7,40.8,45.9,51.7,38.9,45,30.8,55.9,0,0,0,,0,0,,6.3,300.6,1037.4,1.2,9.9,114.5,9.9,5,,2015-12-05T07:04:27,2015-12-05T16:28:32,0.82,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-06,53,39.6,46.4,53,39.6,45.7,32.5,59.3,0,0,0,,0,0,,8.2,236.8,1030.9,14.1,9.4,113.8,9.9,5,,2015-12-06T07:05:24,2015-12-06T16:28:27,0.85,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-07,54.6,42.3,47.7,54.6,39.2,46.2,31.4,54.4,0,0,0,,0,0,,7.7,320.5,1020.3,35.1,8.5,96.5,8.4,5,,2015-12-07T07:06:19,2015-12-07T16:28:23,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-08,47.9,40.9,43.9,47.5,36,40.9,31,60.4,0,0,0,,0,0,18.3,10.4,13.9,1019.3,59.1,9.9,92.1,7.9,4,,2015-12-08T07:07:13,2015-12-08T16:28:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-09,54.5,39.5,47.4,54.5,38.1,47,37.1,67.8,0,0,0,,0,0,20.8,10.7,168.3,1019.1,81.3,9.7,98.6,8.5,4,,2015-12-09T07:08:06,2015-12-09T16:28:24,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-10,59.4,51.2,54.8,59.4,51.2,54.8,44.2,68,0,0,0,,0,0,18.3,7.4,224.1,1014.5,46.6,9.1,104.5,9.1,4,,2015-12-10T07:08:57,2015-12-10T16:28:27,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-11,60.4,49.7,55.2,60.4,49.7,55.2,44.7,68,0,0,0,,0,0,43.8,10,233.2,1013.5,33.3,7.9,74.7,6.5,4,,2015-12-11T07:09:47,2015-12-11T16:28:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-12,65.6,54.9,59.5,65.6,54.9,59.5,46.9,63.2,0,0,0,,0,0,18.3,6.5,240,1019.4,62.8,7.3,95.2,8.2,4,,2015-12-12T07:10:35,2015-12-12T16:28:41,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-13,65,54.5,59.4,65,54.5,59.4,48.2,66.6,0,0,0,,0,0,,8.3,71.9,1020.3,58.9,7.2,62.6,5.5,3,,2015-12-13T07:11:21,2015-12-13T16:28:52,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-14,63.6,52.5,57.3,63.6,52.5,57.3,52.5,83.9,0.304,100,20.83,rain,0,0,19.3,10,111.5,1010.2,92.1,4.9,38.8,3.4,2,,2015-12-14T07:12:06,2015-12-14T16:29:04,0.12,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-15,66.7,53.6,60,66.7,53.6,60,42.5,53.7,0.095,100,16.67,rain,0,0,33.3,18.3,284.3,1001.3,64.6,9.8,106.6,9.2,4,,2015-12-15T07:12:50,2015-12-15T16:29:19,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-16,52.7,45.9,49.5,52.7,41.9,47.9,35.4,58.8,0.023,100,8.33,rain,0,0,21.9,11.3,49.6,1018.4,59.9,9.4,105.6,9.2,5,,2015-12-16T07:13:31,2015-12-16T16:29:37,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-17,58.5,50,55.7,58.5,50,55.7,51.1,84.6,1.112,100,37.5,rain,0,0,20.8,9.6,137.7,1011.4,99.1,6.6,15.6,1.3,1,,2015-12-17T07:14:11,2015-12-17T16:29:56,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-18,56.6,38.8,48.2,56.6,33.4,44.9,34.9,61.2,0.003,100,4.17,rain,0,0,24.7,13.5,305.8,1006.6,83.1,9.9,52.7,4.5,2,,2015-12-18T07:14:49,2015-12-18T16:30:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-19,39.3,35.1,38,33.1,25.7,30.2,16.8,41.9,0,0,0,,0,0,30.4,16.4,273.9,1017.9,67.4,9.9,91.9,8,4,,2015-12-19T07:15:25,2015-12-19T16:30:42,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-20,42.9,35.1,39.1,41,28.2,33.6,18,42.4,0,0,0,,0,0,24.5,12.5,280.1,1030.8,46.6,9.9,109.7,9.5,5,,2015-12-20T07:15:59,2015-12-20T16:31:08,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-21,55.7,38.5,47.4,55.7,32.4,45.1,31.3,53.8,0,0,0,,0,0,27.8,12.9,232.4,1024.2,53.8,9.9,52.7,4.5,3,,2015-12-21T07:16:31,2015-12-21T16:31:36,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-22,61.9,55.1,57.8,61.9,55.1,57.8,51.4,79.7,0.167,100,25,rain,0,0,21.9,9.8,213.4,1016.1,89.7,8.8,21.9,1.9,1,,2015-12-22T07:17:01,2015-12-22T16:32:06,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-23,63.5,52,55.7,63.5,52,55.7,52.7,89.8,1.473,100,45.83,rain,0,0,19.7,8.8,80,1018.5,81.2,3,42.2,3.6,3,,2015-12-23T07:17:29,2015-12-23T16:32:38,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-24,71.1,63.3,67.6,71.1,63.3,67.6,60.2,77.7,0.073,100,16.67,rain,0,0,25.9,14.2,223,1014.3,75.1,8.6,55.3,4.7,3,,2015-12-24T07:17:55,2015-12-24T16:33:12,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-25,63.5,56.3,60.2,63.5,56.3,60.2,53.7,79.2,0.021,100,16.67,rain,0,0,,4.5,8.6,1020.9,76.9,8.5,44.2,3.7,2,,2015-12-25T07:18:19,2015-12-25T16:33:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-26,59.3,49.3,52.5,59.3,45.8,52.3,35.8,53.6,0,0,0,,0,0,21.9,14.4,49.4,1029.8,96.6,9.9,54.4,4.6,3,,2015-12-26T07:18:41,2015-12-26T16:34:27,0.54,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-27,61.5,46.3,52.9,61.5,43.7,52.5,48.6,86,0.134,100,20.83,rain,0,0,26.4,13.2,279.2,1015.3,97.7,5.6,83.5,7.2,4,,2015-12-27T07:19:01,2015-12-27T16:35:07,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-28,46.5,35.4,40.3,41.4,27.5,33.9,25.1,54.9,0.041,100,12.5,"rain,snow",0,0,24,14.1,38,1028.6,55.8,9.8,76.2,6.5,4,,2015-12-28T07:19:18,2015-12-28T16:35:49,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-29,45.8,34.1,40.4,41,24.5,35.3,37,87.8,0.489,100,54.17,"rain,snow",0,0,22.2,14.2,53.6,1019.5,97,4.8,36.9,3.3,2,,2015-12-29T07:19:34,2015-12-29T16:36:32,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-30,47.9,39.4,43.2,46.6,36,40.8,39.2,85.6,0.082,100,8.33,rain,0,0,,8.2,70.4,1023.5,90.5,6,30.2,2.5,1,,2015-12-30T07:19:47,2015-12-30T16:37:18,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-12-31,47.9,42.5,46.1,45.4,36.2,42.4,36.8,71,0.14,100,12.5,rain,0,0,20.8,16.3,310.9,1017.7,90.1,9,89.3,7.7,4,,2015-12-31T07:19:58,2015-12-31T16:38:05,0.7,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-01,42.5,35.1,39.4,38.2,26.4,33,23.7,53.2,0,0,0,,0,0,27.3,14.5,280.1,1016.9,71.7,9.9,49.2,4.3,3,,2016-01-01T07:20:07,2016-01-01T16:38:54,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-02,39.8,33.2,36,36.4,24.7,29.7,18.2,48,0,0,0,,0,0,24.8,14.3,270.1,1016.8,43,9.9,111.6,9.7,5,,2016-01-02T07:20:13,2016-01-02T16:39:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-03,45,34.9,38.9,39.4,27.6,32.8,21.4,49.5,0,0,0,,0,0,26.2,16.8,264.8,1011.2,19.8,9.9,114,9.9,5,,2016-01-03T07:20:17,2016-01-03T16:40:37,0.8,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-04,36.3,15.4,27.9,30.2,-0.4,17.3,9.9,47,0,0,0,,0,0,32,22.6,337.1,1017.7,42.8,9.9,101.7,8.9,5,,2016-01-04T07:20:19,2016-01-04T16:41:30,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-05,28.8,11.7,20.6,28.8,-4.7,12.2,-1.3,39.8,0,0,0,,0,0,27.9,16.5,353.2,1034.5,3.9,9.9,120.6,10.5,5,,2016-01-05T07:20:19,2016-01-05T16:42:25,0.86,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-06,40.4,24.8,32.4,38.7,23.3,29.2,5,32.4,0,0,0,,0,0,,8.5,245.4,1033.3,4.7,9.9,120.5,10.5,5,,2016-01-06T07:20:16,2016-01-06T16:43:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-07,46.3,31.3,38.8,46.3,25.9,37.2,12.3,34,0,0,0,,0,0,,6.3,301,1025.8,41.9,9.9,60.1,5.2,3,,2016-01-07T07:20:12,2016-01-07T16:44:20,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-08,44.7,34.9,40.2,40.7,27.5,34.6,27.2,60,0,0,0,,0,0,21.9,12.8,44.1,1022.5,77.1,9.9,97.5,8.4,5,,2016-01-08T07:20:04,2016-01-08T16:45:19,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-09,47.2,40.4,44,43.3,34.1,39.1,37.7,78.4,0.002,100,4.17,rain,0,0,20.8,12.8,62.4,1021.1,97,8.9,51.2,4.5,2,,2016-01-09T07:19:55,2016-01-09T16:46:19,0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-10,59.2,41.3,51.2,59.2,33.1,48.3,44.8,80.2,1.684,100,58.33,rain,0,0,35.5,17.7,150.2,1001.8,83.8,5.8,61,5.2,3,,2016-01-10T07:19:43,2016-01-10T16:47:21,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-11,40.9,27.3,32.6,32.9,18.1,23.2,9,37.2,0.012,100,4.17,"rain,snow",0,0,32.2,16.6,279.6,1012.4,19.9,9.9,124.1,10.7,5,,2016-01-11T07:19:30,2016-01-11T16:48:24,0.06,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-12,44.1,25.2,33.3,38.8,18.3,28.7,15.3,48.3,0.002,100,4.17,rain,0,0,32.3,21.1,244,1011.4,59.5,9.9,99.6,8.6,5,,2016-01-12T07:19:13,2016-01-12T16:49:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-13,30.1,22.4,25.7,19.7,9.7,14,5.4,41.7,0,0,0,,0,0,35.5,19,278.2,1013.7,20.6,9.9,115.8,10.1,5,,2016-01-13T07:18:55,2016-01-13T16:50:32,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-14,38.2,22.5,30.5,38.2,13.5,24.3,11.9,45.7,0,0,0,,0,0,28.9,13.5,264.8,1014.1,93.2,9.9,113.3,9.8,5,,2016-01-14T07:18:35,2016-01-14T16:51:38,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-15,50.5,34.6,42.4,50.5,30.2,39.6,31.1,64.3,0.003,100,4.17,rain,0,0,23,7.7,90.9,1010.3,52.8,9.5,80.7,7,4,,2016-01-15T07:18:12,2016-01-15T16:52:45,0.2,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-16,51.3,42.3,45.8,51.3,36.8,42.1,36.3,70.9,0.25,100,33.33,rain,0,0,31.1,16.4,304.4,1000,93.8,8.7,87.2,7.5,5,,2016-01-16T07:17:47,2016-01-16T16:53:52,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-17,42.6,30.2,35.1,38.8,23.6,29.3,23.1,62.6,0.054,100,16.67,"rain,snow",0,0,21.9,9.5,348.1,1008.7,75.9,8.3,21.6,1.7,1,,2016-01-17T07:17:20,2016-01-17T16:55:00,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-18,31.2,19.1,25.4,28.1,5.9,13.6,7.5,47.7,0.002,100,4.17,snow,0,0,33.2,21.6,288.2,1009.8,31.4,9.7,107.2,9.3,4,,2016-01-18T07:16:51,2016-01-18T16:56:09,0.31,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-19,28.8,16.8,22.9,18.8,1.1,10,3.6,43.3,0,0,0,,0,0,33.8,23.9,290.9,1016.7,12.6,9.9,119.6,10.3,5,,2016-01-19T07:16:19,2016-01-19T16:57:19,0.34,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-20,36.7,27.6,32.1,32.6,15.4,25.1,15.2,49.7,0,0,0,,0,0,50.8,22.6,309.5,1020.5,45.7,9.9,107.2,9.4,5,,2016-01-20T07:15:46,2016-01-20T16:58:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-21,36,27.2,30.8,29.1,18.2,22.9,12.5,46.6,0,0,0,,0,0,26.8,13.9,319,1020.6,32.3,9.9,125,10.9,5,,2016-01-21T07:15:10,2016-01-21T16:59:40,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72502594741,72505394728,KEWR,KLGA,72502014734,74486094789,KNYC,72503014732"
new york city,2016-01-22,29.2,21.2,26,29,9.1,18.1,5.7,41.7,0,0,0,,0.9,0.3,28.9,12.3,9.7,1023.4,47.1,9.6,52.7,4.6,2,,2016-01-22T07:14:33,2016-01-22T17:00:52,0.45,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-23,27.2,24.5,26.1,15.6,10,12.9,22.1,84.7,1.837,100,95.83,snow,3.2,2.4,41.4,25.4,36.6,1007.8,100,0.5,41.4,3.3,2,,2016-01-23T07:13:53,2016-01-23T17:02:04,0.5,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-24,35.4,20.6,28.2,32.5,10,20.4,11.2,49.1,0.014,100,12.5,snow,1.6,5.5,31.1,16.9,333.8,1013.5,42.3,9,140.7,12,6,,2016-01-24T07:13:12,2016-01-24T17:03:16,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-25,37.9,28.1,33,37.9,22.8,30.1,18.3,54.4,0,0,0,,1.3,5.8,,6.5,268.7,1024.1,41.9,9.6,115.9,9.9,5,,2016-01-25T07:12:28,2016-01-25T17:04:29,0.55,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-26,47.3,36.2,42,43.9,31.9,38.1,29,59.9,0,0,0,,0,5.3,28.9,10.5,231.9,1017.2,46.7,9.8,105.3,9.2,4,,2016-01-26T07:11:43,2016-01-26T17:05:42,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-27,45.4,35,42.1,43.2,29.5,37.3,24,49,0.003,100,4.17,rain,0,3.7,25.8,13.4,301.6,1016.7,59,9.8,85.6,7.4,4,,2016-01-27T07:10:55,2016-01-27T17:06:56,0.62,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-28,42.2,31.9,37.1,38.8,27.1,34.2,20.3,50.8,0,0,0,,0,2.7,19.7,12.1,230,1013.3,28.2,9.9,139.1,12,6,,2016-01-28T07:10:06,2016-01-28T17:08:09,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-29,40.3,32.1,37.4,37.2,23.3,31.3,21.8,53.2,0,0,0,,0,2.3,29.7,16.5,297.8,1001.4,67.5,9.6,83.5,7.2,3,,2016-01-29T07:09:15,2016-01-29T17:09:23,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-30,38.9,28.3,33.7,34.9,18.4,27.5,16.8,50,0,0,0,,0,2.1,28.9,12.6,258.5,1016.1,19.4,9.9,136.5,11.8,6,,2016-01-30T07:08:22,2016-01-30T17:10:37,0.71,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-01-31,54.8,36.1,44,54.8,29.6,40.9,28.2,54.8,0,0,0,,0,1.7,19.7,10.3,220.6,1012.7,30.4,9.9,106.6,9.3,5,,2016-01-31T07:07:27,2016-01-31T17:11:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-01,58.7,45.8,50.5,58.7,41.9,48.9,34.5,54.5,0.007,100,8.33,rain,0,2.3,20.8,9,276.1,1010.3,55.4,9.8,61.9,5.3,3,,2016-02-01T07:06:30,2016-02-01T17:13:06,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-02,49.5,38,43.7,49.5,35.1,41.6,25.4,49,0,0,0,,0,1.4,,8,12.6,1025,12.3,9.9,149.7,13,6,,2016-02-02T07:05:32,2016-02-02T17:14:20,0.81,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-03,57.5,41.8,51,57.5,38.4,50,44.9,80,0.706,100,45.83,rain,0,0.4,34.6,16.1,163.7,1018.1,85,7.6,96,8.4,5,,2016-02-03T07:04:32,2016-02-03T17:15:34,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-04,57.5,44.1,52.5,57.5,37.9,51.6,40.2,65,0.005,100,8.33,rain,0,0.2,29.5,13.3,326.3,1015,99.1,9.4,49.5,4.3,2,,2016-02-04T07:03:31,2016-02-04T17:16:49,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-05,43.8,31.3,35.7,37,21.4,28,24.3,65.8,0.485,100,45.83,"rain,snow",0.1,0.3,29.8,15.8,343.7,1020.5,67.4,6.4,83.1,7.3,4,,2016-02-05T07:02:28,2016-02-05T17:18:03,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-06,39.8,30.5,35.3,37.1,24.1,30,18.4,50.1,0,0,0,,0,0.1,20,10.8,247.5,1027.5,24,9.9,97.6,8.4,4,,2016-02-06T07:01:23,2016-02-06T17:19:17,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2016-02-07,46.7,33.5,39.3,43.7,28.9,35.8,23,52.6,0,0,0,,0.1,0.1,20.8,14.2,59.1,1019.7,26.1,9.9,69.4,6,3,,2016-02-07T07:00:17,2016-02-07T17:20:31,0.97,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
